id	filename	md5	size	state
ac8534a9-45bf-49ff-a896-e47f17662651	TCGA-4W-AA9S-01A-01-TS1.06E1E984-065B-4676-A23E-2BBE6E41B21E.svs	943d1148186c79812effa56503838590	350225213	validated
ac3c7d8d-e16d-44fa-8aab-f248388330e8	TCGA-06-0414-01A-01-TS1.10d59d57-f4ce-44ee-b336-0330708d9df1.svs	2f7af0fa23c17a5e00bab5466f1db8be	78110231	validated
79f6e6b2-5be7-4e9c-8470-a7f2e4757880	TCGA-12-0616-01A-01-BS1.b9023cf3-eacd-4898-85f0-77e2f0561665.svs	e5628eeb6150276c94b44d1f6a812b88	78636899	validated
ac51c752-2fa1-4923-a443-6ca84adb8c2a	TCGA-02-0014-01Z-00-DX1.b7fd5196-fc51-4dc7-aa6d-e74e1e9ee71d.svs	357c26b52a06048a07e34389390a3eb7	373620439	validated
ac628070-0271-4513-b90f-ddebfc5d9184	TCGA-08-0373-01Z-00-DX1.F955B61E-5BE6-4084-A0CB-5C566999570B.svs	6ca310eb913f101e17ddf2964322be13	197694631	validated
c601e2fa-bcfb-49e0-a00b-23a21d116be1	TCGA-26-5139-01Z-00-DX1.0113F34B-C27D-4793-8790-CE3EEB193DF9.svs	8cec0758a3457a0c2cf70e8ea7096de3	967906297	validated
ab919e61-6b42-4885-865e-1a6fbff887b5	TCGA-32-2615-01A-01-TS1.923c5072-d22d-445f-9438-33eee9f9d192.svs	c8c3f8c4ae858cfd57c978c65bba11ef	75861549	validated
abe94d37-1c6e-41a2-b8cf-0030e2fbd5ac	TCGA-06-0126-01A-01-TS1.1fff9a32-d058-4a29-b5a5-eb498eed2077.svs	ff46e87e5fcea587ad0431e0c15dc7df	133534655	validated
7be07dfa-ff24-475b-bd73-2cc35670cf48	TCGA-06-2558-01A-01-BS1.e78cf50b-8122-4545-9789-8b40a22ff5b4.svs	70657404ac226d21cdda0cef1e8fd5b7	275213303	validated
ad20e607-fb27-4194-b3ea-51055cfdcbe5	TCGA-19-1385-01Z-00-DX1.08e05d7e-2687-4bf3-8955-2ed4ccb62567.svs	87d5dbdd02a03f85e7a35bd60df5f80c	123084549	validated
ad05f43c-374c-4728-9520-cd127f111ca8	TCGA-02-0010-01Z-00-DX1.b53f8c4e-6e10-4684-b7fc-fd9e0b9d6c01.svs	3e2f41fb12598c06b2ed83607500799d	415629093	validated
ade8b5f5-eb0e-4b94-a56f-0b314171afd5	TCGA-06-0166-01Z-00-DX2.bdf93b56-8162-4ddf-a7ef-42dd461daa4f.svs	ce5e10d400e00f9b0e6b730e097677ea	289720263	validated
ad5afbc5-da6d-4e64-9697-2eda39feb02c	TCGA-06-0140-01A-01-BS1.6f7f13e7-68d1-48fa-8ea2-92ef7457660b.svs	dc96e342b5df5d1ee8a3e241399dd47a	416612119	validated
ae30b0d2-067f-413c-88f9-ddd2e64dc808	TCGA-14-1459-01Z-00-DX4.84416aca-ea5f-453e-a4e3-e130d3240420.svs	e939da44c03ef97941f9e740c00d85e5	903551091	validated
ae7ea1d2-e34f-4f4a-93eb-b577ac6c4cfb	TCGA-06-0171-01Z-00-DX5.223799ea-caac-4314-8e9d-5cb466756a64.svs	4ec4e0803a99052f3c85e06d52648a81	587867223	validated
ae623170-02f4-4d24-aecb-40f0bcf7e8fd	TCGA-27-2518-01A-01-BS1.c1af17f6-d617-4dc9-86d2-27db3f8b481e.svs	ac2dec53723a34bac47dff4f09e3da79	47993719	validated
aec43cb1-6d65-4f83-8807-c8eed56e59a8	TCGA-27-2528-01Z-00-DX1.8160EE21-D3C3-4FFF-8BB6-979235C1F963.svs	1995829cd23a686ffed6720256d3e8aa	1332363891	validated
af0498d9-6b9f-4bb6-884f-1fff4df77120	TCGA-14-1459-01Z-00-DX5.1e299bfc-3fe7-400f-994e-eea4cb9da334.svs	5b73fcc94b6062866c6133420ed3b9b9	505176501	validated
af054e8b-bf6d-4651-87b2-8bba600ac948	TCGA-02-0014-01A-01-TS2.3c136536-3c20-4da2-a41b-a4221137ad23.svs	4c590c510d5597035131980612323132	237324911	validated
af0e85b2-9464-4258-b338-6c2866ef89f8	TCGA-12-0822-01Z-00-DX5.DAB7AC20-113B-4B0F-8FE9-8581497468C0.svs	f5257dceaa5cdc0d21bca6cd00fe9d44	130095936	validated
af2ab5f0-d1c9-4f60-9623-58acd6a0acf3	TCGA-06-0152-01Z-00-DX6.b20146eb-b6a1-4f9f-842f-8761fc489965.svs	4be20801fd15a36293d0feadfb925f2c	693487031	validated
af2fbd9a-3462-4e19-8105-69c60af2ba92	TCGA-06-0221-01A-01-BS1.efc308b8-29f7-4c85-8850-479c5af0ed7f.svs	7eb1fa99e05634ceb5aa911625fd9680	200611479	validated
b14068b1-f60b-48f0-aa76-d6ffcc17cff9	TCGA-27-1832-01Z-00-DX2.ca89e95e-bfec-4d59-9948-fa3698b93f08.svs	ba58907b8ada226e4699b293d61b31ff	960158769	validated
afba812a-6c10-4be5-9a24-704a556848d3	TCGA-14-0813-01A-01-BS1.1cc00d78-e474-4006-950a-03bc062d0ca0.svs	8a0fc012366503a0f017c7be99f48a98	144935949	validated
d2efd08a-0ebb-4fd7-9a02-2313c667cad7	TCGA-12-3648-01Z-00-DX2.81CB183D-4474-488B-8964-927C4A656C42.svs	cea5b49429c1bdc020f9b4dea4db411a	222287018	validated
e4aa7eea-606c-4a9a-a690-ef1758186269	TCGA-06-0152-01A-01-BS1.be1e459a-278e-4283-ad74-baff77bfbdec.svs	f24f73faa8f97245c84656de1f7e4394	281156597	validated
b35f190b-0f9a-46c7-955a-ce8e256a5311	TCGA-19-2624-01A-01-BS1.93bd93dd-e5c4-4d25-a646-aed72ea7a20e.svs	255af11be376c772354619397e04ddda	104721799	validated
7e785e89-c783-4602-b8bc-d4a6a288c620	TCGA-12-0618-01Z-00-DX3.a718df65-8c92-4262-be57-d9c7ac77d362.svs	03654d778fafb8eb97c6901b40081621	974844975	validated
e43faddc-cf49-4c33-a3df-e87a4d1109bf	TCGA-12-3653-01Z-00-DX1.B8E0B7A4-84B1-4200-8B82-9A4A6F51F8B5.svs	c297dae94d34a17e568c0ab2c738ace1	108246028	validated
dff1bdcd-0ffd-47dd-bb24-b11fa5c03360	TCGA-06-0169-01Z-00-DX1.a471a09b-1488-4d1e-9945-6c487bfb081f.svs	d659a4f936e6df2e13d53a8abc62d12e	75554747	validated
d33f10dc-9a22-473b-916a-89a1a3b3ea11	TCGA-12-1095-01A-01-TS1.5fc5b9c2-6df1-489c-901d-72d53cb1ef39.svs	ba11222bcf37af80c402680aa0a6998a	125192653	validated
ea8d7037-3f04-45b6-8b0b-fed3636939df	TCGA-08-0512-01Z-00-DX1.97698A4E-598B-4D16-94B9-F09CB8AB2D9A.svs	e7ccc18f9a0e95baaf8a3235c2c02b94	129156971	validated
cfea6d7b-d2ea-4003-b7cd-8c3e4dc7ea13	TCGA-12-0654-01Z-00-DX2.c0abfb99-9ebc-48eb-bf55-306e39f96419.svs	5b6377dd2d4194bbe57ad8e91909b1a4	22145809	validated
deb83cea-6c77-4a80-97fa-06bbfda27805	TCGA-02-0289-01Z-00-DX2.4C3CD7F5-C51B-4818-8E7F-7AF0D7A46685.svs	aa592b740a3b3b8a8fbb009db5654575	1106964718	validated
7d95c8dc-6ca2-4336-b143-f933fc83c732	TCGA-12-0657-01Z-00-DX2.426da533-c768-43b8-b38e-92469082ff27.svs	139507244fef213a5547d8709fda0106	85878881	validated
d510a210-8c16-454a-ab9f-6df57694d532	TCGA-06-0129-01A-01-TS1.ccb0ae12-c801-4e46-a3a1-fbc30db9fb2c.svs	9d784967bbfdb5604f861178d77722c2	137828749	validated
7d645a94-e4ee-4109-9340-7fed2587e93a	TCGA-19-A6J5-01Z-00-DX3.66B63DB8-E2AE-4328-BFAA-96B737CBFDBC.svs	821bdbf1ede6e97df2d434a86299ffd7	2494619707	validated
e1673d70-e404-4f00-a324-7746f759fb22	TCGA-15-1447-01A-01-TS1.5d190d3e-131f-43c0-aa6c-fe2a1080ede5.svs	03e842f5b2ccfd43a7485b4d3c22bbae	275857495	validated
eb8d9d78-b0a3-4574-ab7b-9293f51f5f6e	TCGA-26-1440-01Z-00-DX1.A60DA9D7-1F44-4802-82EB-9572D951B7EE.svs	dd6a9b8c9fff6e5542636ff623f4926f	1633580065	validated
d275341b-40a4-4945-9601-13e0768a064e	TCGA-76-6283-01A-01-BS1.42864ebe-0a05-410d-adc3-3a7ce3ad3f5d.svs	da4494a6bc8d8f452fc2eb056d932562	50680723	validated
7e8eb7b1-1eea-4d8a-88cb-cc122b3a8c6e	TCGA-06-0188-01Z-00-DX1.0f407c83-b086-4b9b-815f-a300c8ab8f22.svs	c237155f2d0653d8fbde30b47a7d61dd	387379607	validated
d21a0575-81f0-4894-97f4-d805ac8be556	TCGA-19-1786-01Z-00-DX1.aadf9681-c45a-4c27-a6ec-ae122251ebc7.svs	ee9fcbcaf217a07c6d324941d277b18b	32595467	validated
7ff6ca6f-ad57-44db-b393-12c5308275cc	TCGA-12-3651-01Z-00-DX1.D6E342B8-0091-4543-B091-C894A64C04B1.svs	2cc60e39a63ad1f1a9f5a579b69ab548	166013676	validated
e7375ac0-fb2e-422f-af79-177eeeade9dc	TCGA-08-0386-01A-01-BS1.066ec05b-4bd8-4727-89ae-f169cca48ec1.svs	499ac593cc287c19c570867dd1c42744	124573175	validated
81761a76-bfd7-4fcc-a79b-a48fe3cc5f09	TCGA-06-0154-01A-01-BS1.19aa6589-84ea-4897-84c0-24d52b8453b0.svs	2db7c8d7fa005cb9c5e09acf19253bbb	211023087	validated
8470ceb7-bb83-4193-acc7-b28770717e46	TCGA-41-2572-01Z-00-DX1.a89d5edf-1466-40b8-929f-d8b5554f31b8.svs	f5b9c0011448bffb70ab1fa3c479c8c7	66870041	validated
d86fb678-b530-40b0-b4e5-36cdd83b3d18	TCGA-06-5413-01A-01-BS1.64a29093-d697-42a7-bee8-a5ea16cc24c8.svs	523808e429d37acbd2c8457541f587d1	17497649	validated
cf9cb504-e391-4d40-a937-a4edeac1fb48	TCGA-02-0339-01A-01-TS1.56d50762-23ee-4e95-98f6-af824cbc450b.svs	6683cf3678fc0b80a328a83fd74e3d11	173230471	validated
b90c7d88-b8cf-430c-b932-2a78afbf9676	TCGA-19-5952-01A-01-BS1.f71f1956-355e-452c-bab5-c72180cd6e44.svs	0c499ce4f0b0624c340d64a69dc90e0a	112075069	validated
dd5b46ea-6eef-49a9-97aa-10979ee24e4f	TCGA-06-0138-01A-01-TS1.a3fb2afb-9d93-4267-9cc8-eeea0dbb63d4.svs	c0f871d8e1a0c3b56b2bc2c2330266d5	227322833	validated
b9fe54c9-0ec8-4e0b-8b3a-af7157b00c9a	TCGA-02-0021-01A-01-BS1.fa85bc28-b7d4-41c9-a840-568353e0edd6.svs	e2b2f871218f2e141c22e3943187d3f1	389807119	validated
f449eadb-1c31-4c9a-b7ee-66cc1c1c5a27	TCGA-02-0338-01A-01-BS1.be0f11dd-efcc-45b2-be4b-45c0aa717279.svs	5289092c4f7e0cad86ceb3b02a77506e	243473775	validated
ba79406b-5b73-4118-958a-eb08efac443f	TCGA-19-A6J4-01Z-00-DX1.515A82A7-8BCE-4BAE-B052-9D5B114EF51A.svs	47db10b64827d836c6ca0fb6e9015cc9	1291794321	validated
d7ac86be-19f3-4899-9b3f-945754c54d05	TCGA-06-0206-01Z-00-DX2.df39f5d7-9d4b-489d-8f86-1a9ae9793ab7.svs	45386b220b60c5e4482a5213bc07b294	16050161	validated
db76f842-7d3c-4b40-ae16-50c6c312b7ca	TCGA-14-1795-01Z-00-DX1.ef38b022-4f63-4ec2-a26b-3900d6bc73fc.svs	ad34d5680cd30d5e659d819a318e02da	376975901	validated
c66165df-5dcb-46ba-bc52-f9a33441edd9	TCGA-06-0150-01A-01-TS1.1fad3ddd-eacc-46eb-998e-247b2b276286.svs	984a33e478acf756c6cc1ff6a0309b63	87393153	validated
d01de35d-46c0-4526-a7cd-91a195bc934e	TCGA-06-0154-01Z-00-DX2.5d908d2e-08ba-4ae0-bb0e-34472a5ed4b3.svs	cb8077666f3f8d11da3dfc9b8fdbdce6	463883345	validated
d1b1239b-0608-46ea-95b0-871f33ac4d21	TCGA-87-5896-01A-01-TS1.9f40826b-cde8-4f19-beb1-abf7a92afe91.svs	120d4e17842f7485c72086ab4975fe49	30852915	validated
c689f79d-f303-4959-bbd8-b93371e8d7fb	TCGA-02-0281-01A-01-TS1.a8ad1fd9-c6a4-444a-a78e-79cb040e1b61.svs	0403298c7e4b56871761691178bf3036	440376945	validated
cfd4d28a-364d-4fb4-9e37-59a61cb5b5c9	TCGA-06-0241-01A-01-BS1.68ddb100-bc50-42e8-983f-6b4b05a26ec1.svs	3a5741b8d73923040987484819332b41	84863671	validated
c69bb16c-452c-4f02-8edf-017fa529c99b	TCGA-02-0336-01A-01-BS1.1149abc7-38fd-4d10-b1e9-7caa8011a3c7.svs	ff7720c46d6542027eca2d32a6fa1d82	280647481	validated
caf51b06-a0d9-45bc-aa13-6e3b44ffd25b	TCGA-06-0148-01A-05-BS5.074dae2c-3292-4459-8a0c-c05185407389.svs	739f606c6f1c3e2559f8699dc3333931	124731421	validated
cb296102-4323-4533-abc2-5e208c64af18	TCGA-14-1401-01A-01-BS1.cd38e669-ad00-4ed6-a08b-ebd56d8eee5e.svs	9b304ad303353e32d358fd39f1e8a6d9	114228873	validated
c6d5784f-feff-4313-9479-be305781fc2f	TCGA-12-1089-01A-01-BS1.28408921-dae0-43bb-8182-5b1479014338.svs	874962ccd4ff899ea963ef7131218e1c	70708419	validated
cb3614ea-be8a-489e-83e3-732a6b1264eb	TCGA-14-1401-01Z-00-DX2.c9d44615-8e8b-4434-ad30-46724c025d37.svs	76852a885c78591fb79bbed6f99f8c74	79472767	validated
c6d90016-1052-45aa-96be-3c5978a12179	TCGA-76-6285-01A-01-TS1.41991f0d-c87b-40b4-a766-c756d196e894.svs	996e23be60276893c08b2c9bf8b3d3f0	207531261	validated
cb525bd9-2281-43b1-be59-35778655280a	TCGA-14-2554-01A-01-TS1.1edd9efc-1b32-4ae7-b7ca-f345b14a78e7.svs	344f51432acfa9a0312ab1c356493d6e	155638759	validated
c7292048-fbff-4764-8736-6e1cc8ec5161	TCGA-02-0069-01A-01-TS1.0edd3423-44e6-4bc0-b703-3bbbb9cdf5f1.svs	605baf0da9b7c89ca95789ef8edd115a	174435351	validated
c6f08c09-a8c4-4c2c-9a51-2b2667a0d116	TCGA-12-3651-01A-01-TS1.84e0abc0-61a2-439b-b691-385bf8bebf8e.svs	c8dde8345bb3e8346f0dd4f345d9a2a2	162868155	validated
c752b7fd-1f57-457e-86ed-16c2d36b38a3	TCGA-14-1795-01Z-00-DX2.9bbd2c20-2ef5-4df7-b5dd-bf0dd8a3d587.svs	a8aa005270bac71ed80e9e6675b5fb85	549587359	validated
c7889837-37b7-4b1a-a02d-835a4b90555e	TCGA-06-6694-01A-01-TS1.1c682a0a-de0b-4634-a54c-c17782510a6f.svs	8602e215eef3d614ae4d2ef19b724bef	102186427	validated
c7787902-c9ae-4e67-bdd0-944071e434a2	TCGA-28-2512-01A-01-BS1.0d4de7be-e6cd-454c-b8b6-39285bda03fa.svs	cf40b731d52e810278547f10590a2eca	38706535	validated
c7b6678d-eb68-46c9-9028-e6755b564bdd	TCGA-08-0355-01A-01-TS1.b72dfc28-1b6c-4576-aa44-95ae99cc9952.svs	f1d90c81def001c5f6af6003db6a5217	78706045	validated
c7ef30ca-7bff-4748-8663-7afbbd8c60f3	TCGA-08-0359-01Z-00-DX1.FBED91D4-4D46-4354-ABCF-3D2EBDA42C6D.svs	f4a30063254d6f04add4958c9779c68a	1921783863	validated
c8b8e60b-3073-4cd4-8d35-d45660a567c2	TCGA-76-4926-01B-01-TS1.cbc19028-9ccf-4cef-b03b-ddd86f310fce.svs	12f65b56cf1fe854cc10f7e27a293ecb	157873007	validated
c81b7c46-ce27-456a-a6a5-43f4e6f04b46	TCGA-26-5133-01Z-00-DX1.DE65E680-153B-4A6F-991B-6CCC58F39CF1.svs	5ff6162c060812c027b7abcb95a2c800	2781993459	validated
c8ddaf92-e197-417b-bb4a-316ea043acee	TCGA-06-0178-01Z-00-DX5.7ab03a67-87f7-4e71-82fa-250518378f49.svs	4bdc04bdf8d40d65e25043a027f065b2	652499369	validated
c8ebf2be-376b-419b-8e2f-0a566457d8d9	TCGA-15-1449-01A-01-TS1.8c656b5f-a87b-4bdb-89bc-01812f2d922c.svs	5957e5b3c172b9b1c1a8e590fc83da35	271784615	validated
c93e2288-74f8-4be2-a590-e7bd9401f1b5	TCGA-12-0821-01A-01-TS1.71a2a740-7c27-46cd-b88e-3d81fc8f33ca.svs	fe5cde4e20376835e78bcaf976da76a2	197118575	validated
c9904b1b-462d-41d2-b43a-885b0b6d0530	TCGA-19-2620-01A-01-BS1.2a62b3bb-ce6a-4aae-976f-632179152a9c.svs	c3487021620acd46fc2eaf96d32ea58c	189679571	validated
c95681f3-53d4-4b15-833d-ff68f171965e	TCGA-19-1788-01Z-00-DX1.99757d26-ef91-46a8-a456-6dea4ff99732.svs	7d213c64840ea96e733dbd91bab54799	15777287	validated
c990b580-95ca-4afe-803c-c038ed9cfcbc	TCGA-14-1037-01Z-00-DX2.719144c7-139e-43c6-91d1-131b1876a4f5.svs	cff85aad2ddfbab00246052f1c68687d	323728925	validated
ca3517af-c8f5-4b64-8a39-9999285e9549	TCGA-12-0773-01Z-00-DX3.97970cf6-acd1-4f5a-abd6-92194f2f0055.svs	f35c32038497e29a9e49042aa391ec14	133736549	validated
ca075de4-2f7d-4861-9a66-3ee24ea475cb	TCGA-02-0051-01A-01-BS1.b0b45b17-37fa-44ea-bee6-abd41ab5c00f.svs	6bfc90dac43e6000d934ff2249935d8e	487415705	validated
caa31663-6a47-4e91-9fb0-a7e36ed9b80f	TCGA-12-0691-01Z-00-DX4.f7c6d2db-9c2d-4cfb-ba31-6392599c561a.svs	5c36bc5327725dadbf5b087873214808	225897825	validated
ca43eb7a-a7e5-4e73-b444-e59b459a4fbe	TCGA-02-0016-01Z-00-DX1.BDC4422F-DA4A-4239-B2CF-F19796446767.svs	bef29f952473d28f97f88876401cfa16	1917584232	validated
cad90c53-3fd7-44cd-bf4a-d5058c3062ae	TCGA-08-0380-01A-01-BS1.9e3010bf-636b-492b-9a8e-f3535ceeef4b.svs	a46e9f37ff59427ebeaebd20f9760166	44567761	validated
cae5016d-21cd-4635-8ee3-1a4820f88c08	TCGA-06-0128-01Z-00-DX1.daacb161-d72f-4f75-843b-596f0a7fbec7.svs	f8f0702748bb8135b2ce554195d3b800	168122595	validated
cbf61e75-ae77-47d3-8a8c-989250fd356c	TCGA-06-5415-01Z-00-DX1.182e6c05-1ead-480f-8ffb-deca12aacbd2.svs	43efaabc2c6a731199194929539a8d44	289370271	validated
cc0e4757-ee8e-4526-80a4-ef260d81f0b9	TCGA-41-2573-01A-01-TS1.e9e0d008-a33b-4f8e-9446-f8cc3b2d8a03.svs	8bd45c98cf07ef9211863feba1ea826a	289729729	validated
cce4304e-3aa6-441d-89cf-2e5366152b64	TCGA-08-0512-01A-01-TS1.7eff781e-3a88-43be-aec8-a80c1fc87228.svs	8d1266407c52ab218739f784bd46388a	47502267	validated
cccedf03-4bdb-47e1-9afc-6508e85b2248	TCGA-08-0385-01A-01-BS1.6b43e4f0-91d4-4e75-a5f4-a253a4e01cf9.svs	6bb1cfe59b610fa62e52decfdf442c3e	254660599	validated
ccece13f-3881-4bcd-9714-45c214cac9e3	TCGA-06-0148-01A-06-BS6.208b287a-bcf6-45c6-aabf-e90a79e201fc.svs	d9cce67298738e6a1f792272f68ef04c	177849621	validated
cd076847-d0b5-4d92-8f93-0a07e69b884e	TCGA-08-0385-01A-01-TS1.20ea8b00-8b1e-4af0-96a3-8179af8a2644.svs	d8732b1d08cfb652183c686ebd3cd771	43786691	validated
cd1354d9-ba9b-43ca-852a-7e24159dc276	TCGA-02-0102-01A-01-BS1.d23c22ef-2dbe-4f9e-91b2-3b6ba51db2d9.svs	e898c3c351029cafcab0216c8c6b2c04	411023047	validated
cd41d6b5-4963-482a-8260-00f53d36fdf4	TCGA-06-0157-01Z-00-DX3.92209e36-62ba-4296-a166-4d147696bb68.svs	bf549b17b21cfc6916117f7c2f97bd6e	58516601	validated
cd27e437-4ee8-4294-af50-c93925e33727	TCGA-12-1088-01A-01-TS1.a439c602-4076-4426-a173-e9f56cc3e97a.svs	b03a1dea1b33598ee9ce3a26ac4d6800	70511983	validated
cd660431-1f06-4e0b-b04c-419dd8c51e7c	TCGA-06-0164-01A-01-TS1.2bcef24d-605c-4894-b17a-7c835ba030e4.svs	7cbc2085130ee84dd811ab99f4800f24	103881487	validated
cd4576f4-0234-4f19-9965-c84a9bbae3ea	TCGA-14-0871-01A-01-BS1.49829238-0075-4604-8415-b93126bc8c18.svs	ff6a7569e2e34a6b53f771888df58b90	209031267	validated
ce8d76a6-0cbf-46e4-b170-78e2a3faf3a3	TCGA-12-0654-01Z-00-DX3.841822e9-d92f-457b-ab28-fd23efaa58e9.svs	36c61e58ff1c46024eb335a1e32b7ced	119976937	validated
cecb6ce8-67a0-4033-bdd8-20e326a8d0f5	TCGA-02-0290-01A-01-TS1.06c77b0e-e21e-4d10-ae5d-e71d8fae1ddb.svs	309e8afc496161c25154e61cce82ed51	172148035	validated
ec59eac9-593f-405c-a5f8-ed1153b8b8bd	TCGA-06-0882-01A-01-TS1.bad6b386-eac5-4f5d-ab1b-9a169fbed9a0.svs	10b22ef0c57cc959f64b05e0ecae4e15	93938967	validated
e0128e11-110c-424d-b784-2cc7c5f15f5a	TCGA-06-0122-01A-01-BS1.19e610dc-3e48-4f20-ab3f-ac8dae1020e8.svs	260c417b27c1b6f7586c60d386e63e5b	562101425	validated
e386fae4-629e-4669-b565-05ced9605452	TCGA-06-0125-01Z-00-DX1.8e0915b2-8dc3-4753-8062-05643835672b.svs	6fe9c9c45e10904452d94a911a2f34d4	228914133	validated
cf6cd36c-b82b-4901-a13e-d2d5f1b685bb	TCGA-02-0003-01Z-00-DX1.6171b175-0972-4e84-9997-2f1ce75f4407.svs	62d972a3eb18a84ba845f58d2a605b38	748840641	validated
cf5a15fa-f353-4443-b72f-7643f18c643f	TCGA-08-0246-01Z-00-DX1.F6215D43-42E5-41B6-AD72-FBC7E2A19D79.svs	268aec4464a81eef18dd18feed569ad4	2129352989	validated
f0b8892a-0b90-4658-a187-7de5f90cf9e7	TCGA-12-0657-01A-01-TS1.b2b1fa02-0653-4f54-8866-59c374867c47.svs	0df73ce0e13e618b27cf40162f639ae0	77488567	validated
f042958d-755f-4c84-a5e4-04e7dd3e1c3a	TCGA-14-0787-01A-01-TS1.01c7801f-4265-49c2-b48d-092fe52370bf.svs	aa82e017aad1aeddf3723e3425d2322c	166931821	validated
d5c04f9b-ce10-43c5-879e-216ae12d4636	TCGA-06-5410-01Z-00-DX1.6fca0716-7c1d-4545-bdde-9cdb3aa6aa5f.svs	99f0aee859119103f40981a644008830	195118753	validated
d9067864-622a-44a4-9688-b3277a37dde7	TCGA-06-0166-01Z-00-DX6.c9cc3892-da84-44e8-b5d1-895f831fbcdb.svs	85809a69ef1aa9ebaefa75e0a30760fd	465239547	validated
d6f5da34-e946-4421-9252-7ca2a01f6136	TCGA-14-1829-01Z-00-DX1.0cdf6765-4947-4635-9b87-987b70a66562.svs	eea072614b6d2573f86f831e8d7d85d8	442497831	validated
d5884a47-1404-4256-9cba-3ea891e805d2	TCGA-06-6693-01A-01-TS1.3261e8f9-8283-4c42-b442-dae3588a14f7.svs	0033b0ac0549a04b5b453d6fb449307a	242792441	validated
e1a6ed2d-ed1d-41a5-91f0-f648bfdab76f	TCGA-28-2502-01B-01-BS1.3668596e-e16a-47bc-9a04-64239b02d431.svs	02135462882d804b89fbb7d8e70593c1	110457301	validated
dfda682f-ff43-486b-9548-5540bcd0c1fb	TCGA-28-5220-01A-01-BS1.7f7d1ed4-efcd-47ae-ad65-c438bc5cc48c.svs	ee0b94de656fe29b18d96793c392075a	53776003	validated
d978e2ae-1591-401a-8d00-2a2bd2a7ec08	TCGA-06-0211-01Z-00-DX2.dea01d17-0a8c-4e58-a82a-9b2de99258af.svs	fcf4c11562769a4eb04bb65532995e8c	146433705	validated
d929beea-c792-499f-ac68-d14647912e6f	TCGA-08-0522-01A-01-TS1.0a576133-ce2b-40bd-8d80-de7d19fb9d61.svs	5c3af325bf5ac3532ffe2e11ee00c65f	111504897	validated
e5b3c5cd-b772-4fa8-b90d-7c5ad2eb05df	TCGA-08-0510-01A-01-BS1.aecbceda-3dff-4db3-96be-e2863b375cdf.svs	03d53faa1b3381bba12ec97060631853	25084705	validated
ee00188c-1e91-4d2c-9254-a281941a37aa	TCGA-06-0213-01Z-00-DX5.09126b9a-a487-4a3e-ad6c-935a2786ce47.svs	878f54dfe87422378d14752f6a3a0e1e	187456327	validated
e059d42f-e236-42d3-a84f-3d811f9ad15c	TCGA-12-1099-01A-01-BS1.6b03f830-bfdd-4436-9a45-8821c0ec466d.svs	b4dbd93969ef7e44a49446b93b48cad7	280108341	validated
de849076-f817-4202-ae6d-a6b2b999db53	TCGA-41-4097-01A-01-BS1.7f3d2762-7a9b-4e9c-bd95-18cd26a7ba2f.svs	51a0d9e5624620df3232188baa4d1d22	137693969	validated
f5c515e6-1766-49db-82a9-ffeed713b4e7	TCGA-RR-A6KC-01A-03-TSC.1EF4AA85-F04F-415D-A18C-2D0B378302C1.svs	e1be18aed156aa11b4a4309126d0a3f9	115827121	validated
e5399b2e-4ff9-41b1-9f60-ca245d137aa0	TCGA-06-0209-01Z-00-DX5.1f44756d-7ad7-401c-bf8b-ecc88704d92d.svs	5846b4271f4b540b470bbd558c48be6f	826287337	validated
e18b2db6-63df-40d1-b615-f7211fa8b77f	TCGA-02-0023-01B-01-TS1.8bce3519-fded-4567-89a7-cc7638a442da.svs	ee994deb317d2002166214f2d056ee72	368166351	validated
e7e2af4d-3c84-4e7b-914f-8f034a8fbe9d	TCGA-14-1451-01A-01-TS1.63291a3a-ba50-459b-b95c-334664fbd3d3.svs	9f43435f431dd391b1fc89b5eacd80df	178041573	validated
d368558c-0830-47cd-a423-ec89dd3afde8	TCGA-76-6663-01A-01-TS1.2486fda9-2f5d-4a2a-8990-18aced51fce3.svs	6ec261300650e01858e37bdaf36d3370	231613115	validated
e286ad6b-9ee2-477b-ae2c-c831e50390e2	TCGA-12-0769-01Z-00-DX1.ebd0fe2a-1113-413f-a04d-e5cf7c0335ff.svs	35f62de9c13cceb200ab866d0ec0b870	37022395	validated
e84e0ad9-5e41-4dc6-85aa-13aec6d70190	TCGA-12-1598-01Z-00-DX1.B827CBBB-7FC1-45DC-AC32-BC57009745C7.svs	2bb5a0aac67986693f960c5eb6f45cf2	202686640	validated
e9b21dc4-6899-4238-8622-3e28f78179fd	TCGA-14-0789-01A-01-BS1.2f54d060-e348-4321-acdf-031fbe3773dd.svs	e385880ee9654bf1df26f9e6933e7c7b	151555359	validated
ed1a696a-954b-44d3-a1c4-1578b41ab6e0	TCGA-02-0446-01Z-00-DX2.DDC76DDC-183C-4B49-8F30-E7945BFDB0BD.svs	b21e06b2869e94f2b6b44e84ed3ef8cb	2746542998	validated
e7c2e48d-0e8e-4595-b3c2-282126da30db	TCGA-06-0749-01Z-00-DX2.a57f0ede-6378-4e2a-b219-2fd6a36a4f65.svs	aaa682820c74d1d8ef40689697d2bf19	73091725	validated
e6a1993c-4af0-4425-954c-6671979f9c74	TCGA-12-3652-01Z-00-DX2.B207316E-77EB-4827-96C6-59BEBD2CFD9F.svs	6cf30fb00ac0a911818edb5df8322e6b	162943272	validated
